,personUri,personLabel,birthYear,gender,countries,continents,fields
1488,http://www.wikidata.org/entity/Q22691768,Jürgen Ellwanger,1940,male,Germany,Europe,
1489,http://www.wikidata.org/entity/Q1730003,Karl-Heinz Tekath,1955,male,Germany,Europe,
1490,http://www.wikidata.org/entity/Q35857280,Agnès Parmentier,1939,female,France,Europe,
1491,http://www.wikidata.org/entity/Q11763367,Lucyna Harc,1968,female,Poland,Europe,
1492,http://www.wikidata.org/entity/Q130466168,Inda Novominsky,1968,female,Israel,Asia,
1493,http://www.wikidata.org/entity/Q15451759,Hermann Kleinau,1902,male,Germany,Europe,
1494,http://www.wikidata.org/entity/Q95179621,Alena Šlechtová,1931,female,Czechoslovakia,Europe,archival science
1495,http://www.wikidata.org/entity/Q65498745,Antonio Romiti,1950,male,Italy,Europe,
1496,http://www.wikidata.org/entity/Q24429886,Marian Radwan,1936,male,Poland,Europe,
1497,http://www.wikidata.org/entity/Q126414670,Michael Müller,1948,male,"Germany, German Democratic Republic",Europe,
1498,http://www.wikidata.org/entity/Q95212264,František Klíma,1868,male,Czechoslovakia,Europe,
1499,http://www.wikidata.org/entity/Q16180997,Josep Buch i Parera,1902,male,Spain,Europe,
1500,http://www.wikidata.org/entity/Q30217029,Eugenio Casanova,1867,male,Kingdom of Italy,Europe,
1501,http://www.wikidata.org/entity/Q34797859,Raymond Teulet,1857,male,France,Europe,
1502,http://www.wikidata.org/entity/Q35159895,Henry Joly,1892,male,France,Europe,"archival science, palaeography, library science"
1503,http://www.wikidata.org/entity/Q95172956,Eva Procházková,1937,female,Czechoslovakia,Europe,
1504,http://www.wikidata.org/entity/Q4227787,Pyotr Kolesnikov,1907,male,"Russian Empire, Russia, Soviet Union","North America, Europe, Asia","archaeography, archival science, history of Russia, local history"
1505,http://www.wikidata.org/entity/Q82027311,Richard Laufner,1916,male,Austria,Europe,
1506,http://www.wikidata.org/entity/Q28709790,Antonín Schulz,1852,male,"Austria–Hungary, Czechoslovakia",Europe,"archival science, historical prose literature"
1507,http://www.wikidata.org/entity/Q18626160,Jan-Christopher Horak,1951,male,Germany,Europe,
1508,http://www.wikidata.org/entity/Q55632752,Sean Connolly,1951,male,Ireland,Europe,
1509,http://www.wikidata.org/entity/Q4701629,Akram Zaatari,1966,male,Lebanon,Asia,
1510,http://www.wikidata.org/entity/Q108748,Paul Fridolin Kehr,1860,male,German Reich,Europe,
1511,http://www.wikidata.org/entity/Q95097836,František Beneš,1905,male,Czechoslovakia,Europe,
1512,http://www.wikidata.org/entity/Q15449947,Wilhelm Neumann,1915,male,Austria,Europe,
1513,http://www.wikidata.org/entity/Q11941081,Pere Xamena i Fiol,1918,male,Spain,Europe,
1514,http://www.wikidata.org/entity/Q1580695,Hans Oskar Kaufmann,1928,male,Switzerland,Europe,
1515,http://www.wikidata.org/entity/Q35160547,François Merlet,1900,male,France,Europe,
1516,http://www.wikidata.org/entity/Q34998844,François Galabert,1873,male,France,Europe,library science
1517,http://www.wikidata.org/entity/Q35856668,Anne Debant,1940,female,France,Europe,
1518,http://www.wikidata.org/entity/Q37961421,Kelly Russell,1956,male,Canada,North America,
1519,http://www.wikidata.org/entity/Q19885747,Nils Nilsson,1917,male,Sweden,Europe,
1520,http://www.wikidata.org/entity/Q76388753,Isidoro Ursúa Irigoyen,1929,male,Spain,Europe,
1521,http://www.wikidata.org/entity/Q6064056,Nils Ludvig Rasmusson,1904,male,Sweden,Europe,
1522,http://www.wikidata.org/entity/Q134412297,Finn H. Lauridsen,1922,male,Kingdom of Denmark,Europe,
1523,http://www.wikidata.org/entity/Q2476431,Ulrich Ott,1939,male,Germany,Europe,
1524,http://www.wikidata.org/entity/Q29017182,Michal Svatoš,1947,male,"Czechoslovakia, Czech Republic",Europe,
1525,http://www.wikidata.org/entity/Q15391892,Werner Chrobak,1948,male,Germany,Europe,history
1526,http://www.wikidata.org/entity/Q84169295,Ödön Kárffy,1859,male,Hungary,Europe,
1527,http://www.wikidata.org/entity/Q133803885,Sergey Chubraev,1972,male,Russia,Europe,
1528,http://www.wikidata.org/entity/Q133500479,Q133500479,1966,male,Germany,Europe,
1529,http://www.wikidata.org/entity/Q154410,Marie Under,1883,female,"Sweden, Russian Empire, Estonia","Europe, North America",poetry
1530,http://www.wikidata.org/entity/Q84513368,Ignacio Arámburu Cendoya,1905,male,Spain,Europe,
1531,http://www.wikidata.org/entity/Q2561193,Werner Frauendienst,1901,male,Germany,Europe,
1532,http://www.wikidata.org/entity/Q2638058,Albert Gümbel,1866,male,Germany,Europe,
1533,http://www.wikidata.org/entity/Q15813280,Roland Thimme,1931,male,Germany,Europe,
1534,http://www.wikidata.org/entity/Q2415419,Noël Geirnaert,1951,male,Belgium,Europe,"history, archival science"
1535,http://www.wikidata.org/entity/Q18093223,Wiebe Keikes,1922,male,Kingdom of the Netherlands,Europe,
1536,http://www.wikidata.org/entity/Q106395050,Marijan Gerdej,1948,male,Slovenia,Europe,
1537,http://www.wikidata.org/entity/Q6300512,Juan Menéndez Pidal,1861,male,Spain,Europe,
1538,http://www.wikidata.org/entity/Q43396425,Gail Saunders,1944,female,The Bahamas,North America,
1539,http://www.wikidata.org/entity/Q55392358,Jarosław Porazinski,1950,male,Poland,Europe,
1540,http://www.wikidata.org/entity/Q835377,Iván Borsa,1917,male,Hungary,Europe,"history, medieval studies, archival science"
1541,http://www.wikidata.org/entity/Q2163917,Rolf Übel,1956,male,Germany,Europe,
1542,http://www.wikidata.org/entity/Q15794569,Clemens Looz-Corswarem,1947,male,Germany,Europe,"history, archival science"
1543,http://www.wikidata.org/entity/Q11906395,Arcadi García i Sanz,1926,male,Spain,Europe,legal history
1544,http://www.wikidata.org/entity/Q77964,Volkmar Weiss,1944,male,Germany,Europe,
1545,http://www.wikidata.org/entity/Q95476119,Václav Běhounek,1902,male,Czechoslovakia,Europe,
1546,http://www.wikidata.org/entity/Q34662165,Claude-France Hollard,1941,female,France,Europe,
1547,http://www.wikidata.org/entity/Q14789557,František Hoffmann,1920,male,"Czech Republic, Czechoslovakia",Europe,"Hussites, regional history, codicology, mining law, town privileges"
1548,http://www.wikidata.org/entity/Q24228667,Stefan Hächler,1963,male,Switzerland,Europe,
1549,http://www.wikidata.org/entity/Q64038188,Herman Ralph Friis,1905,male,United States,North America,
1550,http://www.wikidata.org/entity/Q4141232,Aleksandr Golombiyevsky,1863,male,Russian Empire,North America,history
1551,http://www.wikidata.org/entity/Q21634530,Léo Verriest,1881,male,Belgium,Europe,
1552,http://www.wikidata.org/entity/Q22317534,Jean-Noël Herlin,1940,male,France,Europe,
1553,http://www.wikidata.org/entity/Q93226101,Sandra Origone,1950,female,Switzerland,Europe,
1554,http://www.wikidata.org/entity/Q35161559,Camille Davillé,1900,male,France,Europe,
1555,http://www.wikidata.org/entity/Q62079683,Birgit Løgstrup,1941,female,Kingdom of Denmark,Europe,
1556,http://www.wikidata.org/entity/Q95383850,Isabelle Dion,1961,female,France,Europe,
1557,http://www.wikidata.org/entity/Q108899943,William Smith,1946,male,United Kingdom,Europe,
1558,http://www.wikidata.org/entity/Q63866912,Matteo Al Kalak,1979,male,Italy,Europe,
1559,http://www.wikidata.org/entity/Q95070852,Václav Hrubý,1916,male,Czechoslovakia,Europe,
1560,http://www.wikidata.org/entity/Q104865012,Mercedes Alsina Gómez-Ulla,1917,female,Spain,Europe,
1561,http://www.wikidata.org/entity/Q17126500,Walter Blasi,1954,male,Austria,Europe,"archive, history, railway, motorcycle"
1562,http://www.wikidata.org/entity/Q95073929,Jaroslav Slavík,1907,male,Czechoslovakia,Europe,
1563,http://www.wikidata.org/entity/Q95221813,Ivo Durec,1964,male,Czechoslovakia,Europe,
1564,http://www.wikidata.org/entity/Q11954486,Verònica Cantó Domènech,1964,female,Spain,Europe,
1565,http://www.wikidata.org/entity/Q104629594,Benito Fuentes Isla,1883,male,Spain,Europe,
1566,http://www.wikidata.org/entity/Q1600061,Heinz Boberach,1929,male,Germany,Europe,
1567,http://www.wikidata.org/entity/Q41792885,Bertrand Fonck,1978,male,France,Europe,
1568,http://www.wikidata.org/entity/Q95219636,Max Dittmar,1858,male,Germany,Europe,
1569,http://www.wikidata.org/entity/Q98120190,Ragnar H. Albertsen,1953,male,Norway,Europe,
1570,http://www.wikidata.org/entity/Q1124026,Walther Recke,1887,male,Germany,Europe,
1571,http://www.wikidata.org/entity/Q95135807,Ivan Štarha,1935,male,Czech Republic,Europe,archival science
1572,http://www.wikidata.org/entity/Q104536989,Asunción Martínez Bara,1904,female,Spain,Europe,
1573,http://www.wikidata.org/entity/Q9393161,Zygmunt Wdowiszewski,1894,male,Poland,Europe,"archaeology, history, auxiliary science of history"
1574,http://www.wikidata.org/entity/Q17043918,Q17043918,1962,male,Belarus,Europe,
1575,http://www.wikidata.org/entity/Q53844953,José de la Peña Cámara,1897,male,Spain,Europe,"archival science, modern period, law"
1576,http://www.wikidata.org/entity/Q14785642,Adolf Ludvík Krejčík,1877,male,Czechoslovakia,Europe,"archival science, library science"
1577,http://www.wikidata.org/entity/Q42329591,Valérie Marchal,1972,female,France,Europe,
1578,http://www.wikidata.org/entity/Q1463409,Friedrich Winterhager,1953,male,Germany,Europe,
1579,http://www.wikidata.org/entity/Q105457625,Manuela Fernández-Arroyo y Cabeza de Vaca,1924,female,Spain,Europe,
1580,http://www.wikidata.org/entity/Q113845870,Carina Schmidt,1981,female,Germany,Europe,
1581,http://www.wikidata.org/entity/Q60827403,Luis Rubio y Moreno,1869,male,Spain,Europe,
1582,http://www.wikidata.org/entity/Q12744004,Zenovie Pâclișanu,1886,male,"Romania, Austria–Hungary, Kingdom of Romania",Europe,
1583,http://www.wikidata.org/entity/Q106618695,Patrizia Merati,1972,female,Italy,Europe,
1584,http://www.wikidata.org/entity/Q42369162,Tom Oddby,1970,male,Norway,Europe,
1585,http://www.wikidata.org/entity/Q125543171,Wilhelm Niemeyer,1920,male,Germany,Europe,
1586,http://www.wikidata.org/entity/Q12025959,Josef Dostál,1892,male,Czechoslovakia,Europe,
1587,http://www.wikidata.org/entity/Q1227840,Dirk Faß,1955,male,Germany,Europe,
1588,http://www.wikidata.org/entity/Q2573216,Wilhelm Herse,1879,male,Germany,Europe,
1589,http://www.wikidata.org/entity/Q42329487,Anna Gudayol,1963,female,Spain,Europe,
1590,http://www.wikidata.org/entity/Q9139661,Adam Henryk Kaletka,1887,male,Poland,Europe,
1591,http://www.wikidata.org/entity/Q1442967,Frank Boblenz,1957,male,Germany,Europe,
1592,http://www.wikidata.org/entity/Q64167527,Q64167527,1958,female,Ukraine,Europe,
1593,http://www.wikidata.org/entity/Q36000547,Colette Jeudy,1936,female,France,Europe,
1594,http://www.wikidata.org/entity/Q979192,Luis Revest y Corzo,1892,male,Spain,Europe,
1595,http://www.wikidata.org/entity/Q31797892,Donald Archie MacDonald,1929,male,United Kingdom,Europe,
1596,http://www.wikidata.org/entity/Q35163268,René Planchenault,1897,male,France,Europe,"archival science, palaeography"
1597,http://www.wikidata.org/entity/Q26789101,Dezső Trócsányi,1889,male,Hungary,Europe,
1598,http://www.wikidata.org/entity/Q12166759,Bohdan-Roman Khavarivskyi,1948,male,"Soviet Union, Ukraine","Asia, Europe",
1599,http://www.wikidata.org/entity/Q3846297,Marco Modica,1888,male,"Italy, Kingdom of Italy",Europe,
1600,http://www.wikidata.org/entity/Q5550474,Gerda Gattel,1908,female,United States,North America,
1601,http://www.wikidata.org/entity/Q65984007,Milko Mikola,1946,male,Slovenia,Europe,
1602,http://www.wikidata.org/entity/Q120887657,Laurens Siebers,1948,male,Kingdom of the Netherlands,Europe,
1603,http://www.wikidata.org/entity/Q104843548,Jacinto Velasco Taboada,1893,male,Spain,Europe,
1604,http://www.wikidata.org/entity/Q124247999,Frans J. Hermans,1959,male,Kingdom of the Netherlands,Europe,
1605,http://www.wikidata.org/entity/Q107175401,Karl Starzacher,1913,male,"Austria, Cisleithania",Europe,
1606,http://www.wikidata.org/entity/Q8962378,Francisco González Prieto,1859,male,Spain,Europe,
1607,http://www.wikidata.org/entity/Q36012389,Jean Chazelas,1927,male,France,Europe,
1608,http://www.wikidata.org/entity/Q112073390,Bogolyub Alexich,1873,male,"Yugoslavia, Hungary",Europe,
1609,http://www.wikidata.org/entity/Q125409524,Lajos Kovács,1900,male,Hungary,Europe,
1610,http://www.wikidata.org/entity/Q131176735,Alfred Sicker,1913,male,"German Reich, German Democratic Republic",Europe,
1611,http://www.wikidata.org/entity/Q111418228,Carlo M. Fiorentino,1953,male,Italy,Europe,
1612,http://www.wikidata.org/entity/Q3998414,Jean Passy,1866,male,France,Europe,
1613,http://www.wikidata.org/entity/Q52148795,Albert Field,1916,male,United States,North America,
1614,http://www.wikidata.org/entity/Q42328673,Jean-Baptiste Auzel,1971,male,France,Europe,
1615,http://www.wikidata.org/entity/Q1670698,Otto Korfes,1889,male,Germany,Europe,
1616,http://www.wikidata.org/entity/Q25810856,Karl Steinmüller,1901,male,German Democratic Republic,Europe,
1617,http://www.wikidata.org/entity/Q12024876,Jindřich Šebánek,1900,male,Czechoslovakia,Europe,
1618,http://www.wikidata.org/entity/Q901631,János Dani,1923,male,Romania,Europe,
1619,http://www.wikidata.org/entity/Q95151632,Ladislav Vašek,1871,male,Czechoslovakia,Europe,
1620,http://www.wikidata.org/entity/Q33217781,Pierre Debofle,1948,male,France,Europe,
1621,http://www.wikidata.org/entity/Q3067781,Séamus Ennis,1919,male,Ireland,Europe,
1622,http://www.wikidata.org/entity/Q1313948,Leo Peters,1944,male,Germany,Europe,
1623,http://www.wikidata.org/entity/Q95166782,Gustav Erhart,1951,male,Czechoslovakia,Europe,"Q16520492, art history, literature, archival science, opinion journalism"
1624,http://www.wikidata.org/entity/Q106777351,Elvira Grantaliano,1950,female,Italy,Europe,
1625,http://www.wikidata.org/entity/Q33823809,Rémi Mathieu,1919,male,France,Europe,
1626,http://www.wikidata.org/entity/Q2150217,Richard Moderhack,1907,male,Germany,Europe,
1627,http://www.wikidata.org/entity/Q13895748,Nicolas Huyghebaert,1912,male,Belgium,Europe,archival science
1628,http://www.wikidata.org/entity/Q42309667,Marine Zelverte,1987,female,France,Europe,
1629,http://www.wikidata.org/entity/Q108440575,Werner Heise,1907,male,German Reich,Europe,
1630,http://www.wikidata.org/entity/Q1603328,Helmut A. Crous,1913,male,Germany,Europe,
1631,http://www.wikidata.org/entity/Q1294291,József Szalay,1857,male,Hungary,Europe,
1632,http://www.wikidata.org/entity/Q94871267,August Huber,1868,male,Switzerland,Europe,
1633,http://www.wikidata.org/entity/Q125507408,Anita Kiss,1970,female,Hungary,Europe,
1634,http://www.wikidata.org/entity/Q113835809,Jana Tempelhoff,1986,female,Germany,Europe,
1635,http://www.wikidata.org/entity/Q823687,Bernd Kappelhoff,1949,male,Germany,Europe,
1636,http://www.wikidata.org/entity/Q110403260,Christoph Sonnlechner,1972,male,Austria,Europe,"administrative history, history of institutions and organizations, archival science, modern period, history of a city, environmental history, Middle Ages"
1637,http://www.wikidata.org/entity/Q15407466,Henri Waquet,1887,male,France,Europe,"archaeology, history, art history, archival science"
1638,http://www.wikidata.org/entity/Q95149976,Jaromír Charous,1921,male,Czechoslovakia,Europe,
1639,http://www.wikidata.org/entity/Q104613,Janos Frecot,1937,male,Germany,Europe,
1640,http://www.wikidata.org/entity/Q104680433,Mariano Burriel Rodrigo,1894,male,Spain,Europe,
1641,http://www.wikidata.org/entity/Q47491237,Àngel Fàbrega i Grau,1921,male,Spain,Europe,
1642,http://www.wikidata.org/entity/Q28587084,André Lesort,1876,male,France,Europe,
1643,http://www.wikidata.org/entity/Q47035400,Heather MacNeil,1957,female,Canada,North America,"archival science, digitization"
1644,http://www.wikidata.org/entity/Q112300312,Dimitri Brunetti,1970,male,Italy,Europe,
1645,http://www.wikidata.org/entity/Q2851000,Anne Brenon,1945,female,France,Europe,"Catharism, heresy"
1646,http://www.wikidata.org/entity/Q111081692,April K. Anderson-Zorn,1978,female,United States,North America,
1647,http://www.wikidata.org/entity/Q1085781,Christoph Schmider,1960,male,Germany,Europe,"history, archival science"
1648,http://www.wikidata.org/entity/Q95398451,Lidmila Franková,1934,female,Czechoslovakia,Europe,
1649,http://www.wikidata.org/entity/Q105886281,Martial de Pradel de Lamase,1891,male,France,Europe,
1650,http://www.wikidata.org/entity/Q1357861,Ernst Dietlein,1884,male,Germany,Europe,"archival science, educational system, historiography, local history, administration and management of the church"
1651,http://www.wikidata.org/entity/Q1038865,Carl Hinrichs,1900,male,Germany,Europe,
1652,http://www.wikidata.org/entity/Q113788911,Rita Loredana Foti,1965,female,Italy,Europe,
1653,http://www.wikidata.org/entity/Q124861898,Pierre Rous,1910,male,France,Europe,
1654,http://www.wikidata.org/entity/Q47499122,Theo Thomassen,1950,male,Kingdom of the Netherlands,Europe,
1655,http://www.wikidata.org/entity/Q109990049,Massimo Giansante,1956,male,Italy,Europe,
1656,http://www.wikidata.org/entity/Q1915613,Mechthild Black-Veldtrup,1960,female,Germany,Europe,
1657,http://www.wikidata.org/entity/Q6258222,Nils Östman,1882,male,Sweden,Europe,
1658,http://www.wikidata.org/entity/Q63986111,Isabella Zanni Rosiello,1931,female,Italy,Europe,
1659,http://www.wikidata.org/entity/Q1081948,Christian Spielmann,1861,male,German Empire,Europe,
1660,http://www.wikidata.org/entity/Q36028801,Vladimir Vodoff,1935,male,France,Europe,"palaeography, medieval studies, archival science"
1661,http://www.wikidata.org/entity/Q898964,Brar Volkert Riewerts,1914,male,Germany,Europe,
1662,http://www.wikidata.org/entity/Q24190831,Luciana Duranti,1950,female,"Canada, Italy","North America, Europe","archival science, digitization"
1663,http://www.wikidata.org/entity/Q17037990,Rudolf Jaun,1948,male,Switzerland,Europe,
