uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesOrg,periods,listTypesOrg
http://www.wikidata.org/entity/Q93372741,Francisco Bejarano Robles,1900,membership,http://www.wikidata.org/entity/Q5655668,Academia Malagueña de Ciencias,1,academy,1881-1910,['academy']
http://www.wikidata.org/entity/Q93372741,Francisco Bejarano Robles,1900,membership,http://www.wikidata.org/entity/Q9066980,Real Academia de Bellas Artes de San Telmo,1,academy,1881-1910,['academy']
http://www.wikidata.org/entity/Q9341518,Stanisław Alexandrowicz,1931,employment,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1911-1940,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q9341518,Stanisław Alexandrowicz,1931,employment,http://www.wikidata.org/entity/Q1658883,University of Białystok,2,open-access publisher | university,1911-1940,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q9341518,Stanisław Alexandrowicz,1931,employment,http://www.wikidata.org/entity/Q1752712,Nicolaus Copernicus University in Toruń,2,open-access publisher | university,1911-1940,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q9341518,Stanisław Alexandrowicz,1931,education,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1911-1940,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q9341518,Stanisław Alexandrowicz,1931,education,http://www.wikidata.org/entity/Q11710609,Q11710609,1,general education liceum,1911-1940,['general education liceum']
http://www.wikidata.org/entity/Q9341518,Stanisław Alexandrowicz,1931,education,http://www.wikidata.org/entity/Q1752712,Nicolaus Copernicus University in Toruń,2,open-access publisher | university,1911-1940,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q93418372,M. Concepció Saurí Ros,1957,education,http://www.wikidata.org/entity/Q43452,Autonomous University of Barcelona,3,open-access publisher | organization | public university,1941-1970,"['open-access publisher', 'organization', 'public university']"
http://www.wikidata.org/entity/Q93418372,M. Concepció Saurí Ros,1957,employment,http://www.wikidata.org/entity/Q11906825,municipal archive of Palafrugell,1,archive,1941-1970,['archive']
http://www.wikidata.org/entity/Q9342440,Stanisław Kłys,1934,employment,http://www.wikidata.org/entity/Q1647770,Security Service of the Ministry of Internal Affairs in Poland,2,organization | secret service,1911-1940,"['organization', 'secret service']"
http://www.wikidata.org/entity/Q9342440,Stanisław Kłys,1934,employment,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1911-1940,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q9342654,Stanisław Nawrocki,1925,membership,http://www.wikidata.org/entity/Q2107174,Poznań Society of Friends of Learning,2,learned society | scientific society,1911-1940,"['learned society', 'scientific society']"
http://www.wikidata.org/entity/Q9342654,Stanisław Nawrocki,1925,membership,http://www.wikidata.org/entity/Q7209923,Polish Historical Society,2,learned society | voluntary association,1911-1940,"['learned society', 'voluntary association']"
http://www.wikidata.org/entity/Q9342654,Stanisław Nawrocki,1925,membership,http://www.wikidata.org/entity/Q9360459,The Society of the City of Poznań Enthusiasts,1,organization,1911-1940,['organization']
http://www.wikidata.org/entity/Q9342654,Stanisław Nawrocki,1925,employment,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1911-1940,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q9342654,Stanisław Nawrocki,1925,education,http://www.wikidata.org/entity/Q9379463,"Faculty of History, Adam Mickiewicz University",1,faculty of history,1911-1940,['faculty of history']
http://www.wikidata.org/entity/Q93427745,Florencio Amador Carrandi,1888,membership,http://www.wikidata.org/entity/Q2720582,Royal Academy of History,3,academy | archive | publishing company,1881-1910,"['academy', 'archive', 'publishing company']"
http://www.wikidata.org/entity/Q9343025,Stanisław Sierpowski,1942,membership,http://www.wikidata.org/entity/Q9392360,Związek Młodzieży Socjalistycznej,1,political organization,1941-1970,['political organization']
http://www.wikidata.org/entity/Q9343025,Stanisław Sierpowski,1942,education,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1941-1970,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q9343025,Stanisław Sierpowski,1942,employment,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1941-1970,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q93431692,Matilde López Serrano,1899,employment,http://www.wikidata.org/entity/Q283349,Royal Library of Madrid,2,main library | national library,1881-1910,"['main library', 'national library']"
http://www.wikidata.org/entity/Q93431692,Matilde López Serrano,1899,membership,http://www.wikidata.org/entity/Q35854422,"Cuerpo Facultativo de Archiveros, Bibliotecarios y Arqueólogos",2,corporation | organization,1881-1910,"['corporation', 'organization']"
http://www.wikidata.org/entity/Q93432154,Alfredo Basanta de la Riva,1878,membership,http://www.wikidata.org/entity/Q430400,Order of Alfonso XII,2,civil decoration | order,1851-1880,"['civil decoration', 'order']"
http://www.wikidata.org/entity/Q93432154,Alfredo Basanta de la Riva,1878,membership,http://www.wikidata.org/entity/Q5655719,National Academy of History of Venezuela,2,academy | institution,1851-1880,"['academy', 'institution']"
http://www.wikidata.org/entity/Q93432154,Alfredo Basanta de la Riva,1878,membership,http://www.wikidata.org/entity/Q35854422,"Cuerpo Facultativo de Archiveros, Bibliotecarios y Arqueólogos",2,corporation | organization,1851-1880,"['corporation', 'organization']"
http://www.wikidata.org/entity/Q93432154,Alfredo Basanta de la Riva,1878,membership,http://www.wikidata.org/entity/Q2720582,Royal Academy of History,3,academy | archive | publishing company,1851-1880,"['academy', 'archive', 'publishing company']"
http://www.wikidata.org/entity/Q93432270,Q93432270,1963,employment,http://www.wikidata.org/entity/Q941806,Universidad de Castilla-La Mancha,2,open-access publisher | public university,1941-1970,"['open-access publisher', 'public university']"
http://www.wikidata.org/entity/Q93432463,José Luis Rodríguez de Diego,1944,employment,http://www.wikidata.org/entity/Q283349,Royal Library of Madrid,2,main library | national library,1941-1970,"['main library', 'national library']"
http://www.wikidata.org/entity/Q93432463,José Luis Rodríguez de Diego,1944,employment,http://www.wikidata.org/entity/Q537883,Archivo General de Simancas,1,archive,1941-1970,['archive']
http://www.wikidata.org/entity/Q93432463,José Luis Rodríguez de Diego,1944,membership,http://www.wikidata.org/entity/Q2720582,Royal Academy of History,3,academy | archive | publishing company,1941-1970,"['academy', 'archive', 'publishing company']"
http://www.wikidata.org/entity/Q93435746,Juan Carlos Jiménez de Aberasturi,1945,education,http://www.wikidata.org/entity/Q1232428,University of the Basque Country,3,open-access publisher | publishing company | university,1941-1970,"['open-access publisher', 'publishing company', 'university']"
http://www.wikidata.org/entity/Q93435746,Juan Carlos Jiménez de Aberasturi,1945,membership,http://www.wikidata.org/entity/Q1518426,Basque Studies Society,2,learned society | publishing company,1941-1970,"['learned society', 'publishing company']"
http://www.wikidata.org/entity/Q93435746,Juan Carlos Jiménez de Aberasturi,1945,education,http://www.wikidata.org/entity/Q209842,University of Paris,2,former entity | university in france,1941-1970,"['former entity', 'university in france']"
http://www.wikidata.org/entity/Q9344931,Stefan Ciara,1949,employment,http://www.wikidata.org/entity/Q144488,University of Warsaw,2,campus university | university,1941-1970,"['campus university', 'university']"
http://www.wikidata.org/entity/Q9344931,Stefan Ciara,1949,education,http://www.wikidata.org/entity/Q1752712,Nicolaus Copernicus University in Toruń,2,open-access publisher | university,1941-1970,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q9345320,Stefan Rosiak,1897,membership,http://www.wikidata.org/entity/Q9346200,Stowarzyszenie Historyków Sztuki,1,association,1881-1910,['association']
http://www.wikidata.org/entity/Q9345320,Stefan Rosiak,1897,education,http://www.wikidata.org/entity/Q1752712,Nicolaus Copernicus University in Toruń,2,open-access publisher | university,1881-1910,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q9345320,Stefan Rosiak,1897,membership,http://www.wikidata.org/entity/Q9346164,Stowarzyszenie Archiwistów Polskich,1,association,1881-1910,['association']
http://www.wikidata.org/entity/Q9345320,Stefan Rosiak,1897,membership,http://www.wikidata.org/entity/Q7209923,Polish Historical Society,2,learned society | voluntary association,1881-1910,"['learned society', 'voluntary association']"
http://www.wikidata.org/entity/Q9354271,Tadeusz Glemma,1895,education,http://www.wikidata.org/entity/Q9379710,Theology faculty of the Jagiellonian University,3,catholic theological faculty | faculty | former entity,1881-1910,"['catholic theological faculty', 'faculty', 'former entity']"
http://www.wikidata.org/entity/Q9354271,Tadeusz Glemma,1895,membership,http://www.wikidata.org/entity/Q2092629,Polish Academy of Learning,2,open-access publisher | organization,1881-1910,"['open-access publisher', 'organization']"
http://www.wikidata.org/entity/Q9354271,Tadeusz Glemma,1895,employment,http://www.wikidata.org/entity/Q189441,Jagiellonian University,2,public university | university,1881-1910,"['public university', 'university']"
http://www.wikidata.org/entity/Q9354511,Tadeusz Kupczyński,1885,membership,http://www.wikidata.org/entity/Q4810144,"Association of the Polish Youth ""Zet""",1,student society,1881-1910,['student society']
http://www.wikidata.org/entity/Q9354511,Tadeusz Kupczyński,1885,membership,http://www.wikidata.org/entity/Q7209978,Polish Rifle Squads,1,organization,1881-1910,['organization']
http://www.wikidata.org/entity/Q9354511,Tadeusz Kupczyński,1885,membership,http://www.wikidata.org/entity/Q11799073,Zarzewie,1,political organization,1881-1910,['political organization']
http://www.wikidata.org/entity/Q9354970,Tadeusz Walichnowski,1928,membership,http://www.wikidata.org/entity/Q1126143,Society of Fighters for Freedom and Democracy,1,veterans' organization,1911-1940,"[""veterans' organization""]"
http://www.wikidata.org/entity/Q9354970,Tadeusz Walichnowski,1928,employment,http://www.wikidata.org/entity/Q9206066,Q9206066,1,government organization,1911-1940,['government organization']
http://www.wikidata.org/entity/Q9354970,Tadeusz Walichnowski,1928,education,http://www.wikidata.org/entity/Q9379670,"Faculty of Law and Administration, University of Warsaw",2,academic institution | faculty of law,1911-1940,"['academic institution', 'faculty of law']"
http://www.wikidata.org/entity/Q9354970,Tadeusz Walichnowski,1928,employment,http://www.wikidata.org/entity/Q9206075,Q9206075,1,organ of state,1911-1940,['organ of state']
